listing_id,price,number_of_reviews,availability_365
9516142,149.0,87.0,151.0
9517131,98.0,0.0,0.0
9517488,150.0,1.0,0.0
9519514,1200.0,1.0,290.0
9520489,300.0,0.0,0.0
9521009,55.0,0.0,0.0
9521704,200.0,3.0,0.0
9522763,140.0,45.0,345.0
9523488,110.0,4.0,0.0
9523761,80.0,2.0,0.0
9524033,60.0,6.0,0.0
9525241,126.0,8.0,0.0
9525335,55.0,2.0,0.0
9525490,325.0,2.0,0.0
9525925,140.0,78.0,126.0
9527309,50.0,30.0,0.0
9528920,9999.0,6.0,83.0
9529332,186.0,104.0,249.0
9529493,245.0,20.0,128.0
9529607,150.0,3.0,178.0
9529662,99.0,80.0,158.0
9530079,290.0,0.0,0.0
9530293,43.0,70.0,0.0
9530381,85.0,155.0,141.0
9530515,95.0,169.0,166.0
9531148,180.0,1.0,280.0
9531437,100.0,2.0,330.0
9532048,40.0,0.0,0.0
9532665,129.0,0.0,0.0
9533058,130.0,1.0,0.0
9533144,280.0,0.0,0.0
9534327,165.0,0.0,0.0
9538618,100.0,4.0,0.0
9539912,100.0,0.0,0.0
9540193,85.0,28.0,27.0
9540414,160.0,46.0,254.0
9540974,195.0,0.0,0.0
9541017,150.0,0.0,0.0
9541320,63.0,2.0,0.0
9541753,60.0,1.0,0.0
9541921,95.0,1.0,0.0
9542259,50.0,95.0,315.0
9542827,59.0,2.0,0.0
9543557,175.0,0.0,0.0
9543637,83.0,31.0,0.0
9543678,80.0,4.0,269.0
9544242,200.0,39.0,19.0
9544410,265.0,88.0,278.0
9544812,350.0,0.0,327.0
9544914,36.0,100.0,0.0
9545059,78.0,1.0,0.0
9545498,80.0,1.0,0.0
9546039,218.0,102.0,171.0
9546695,95.0,0.0,0.0
9546994,130.0,10.0,13.0
9547361,130.0,11.0,28.0
9547920,51.0,1.0,0.0
9548422,45.0,2.0,281.0
9548756,200.0,0.0,0.0
9549544,350.0,2.0,0.0
9549937,265.0,1.0,0.0
9550171,228.0,14.0,0.0
9550485,90.0,2.0,0.0
9550620,60.0,72.0,81.0
9550714,120.0,1.0,0.0
9550807,65.0,1.0,0.0
9550884,90.0,4.0,290.0
9551417,225.0,31.0,160.0
9555648,103.0,126.0,245.0
9556028,500.0,4.0,0.0
9556983,62.0,18.0,4.0
9558052,45.0,1.0,0.0
9559239,300.0,1.0,0.0
9559335,299.0,176.0,297.0
9560034,85.0,1.0,0.0
9560584,80.0,0.0,67.0
9561251,250.0,1.0,0.0
9561650,49.0,0.0,0.0
9562515,220.0,10.0,0.0
9562872,109.0,88.0,357.0
9563266,300.0,60.0,118.0
9563436,300.0,4.0,0.0
9563529,90.0,0.0,0.0
9563868,289.0,180.0,253.0
9563873,37.0,42.0,228.0
9564986,50.0,42.0,244.0
9571665,75.0,17.0,355.0
9572219,44.0,12.0,45.0
9572448,45.0,1.0,0.0
9573394,120.0,0.0,0.0
9573876,110.0,1.0,0.0
9574823,195.0,39.0,54.0
9574936,100.0,18.0,365.0
9574953,200.0,3.0,216.0
9575089,160.0,35.0,8.0
9575562,115.0,43.0,0.0
9575567,55.0,5.0,21.0
9575790,150.0,0.0,220.0
9575809,70.0,0.0,0.0
9575903,130.0,6.0,8.0
9575930,100.0,17.0,0.0
9575961,375.0,0.0,0.0
9576230,49.0,1.0,0.0
9576278,49.0,113.0,288.0
9576478,245.0,69.0,226.0
9576812,250.0,57.0,224.0
9577006,55.0,33.0,280.0
9577296,225.0,185.0,250.0
9577748,68.0,1.0,0.0
9577777,220.0,79.0,81.0
9577968,75.0,117.0,96.0
9578181,120.0,2.0,0.0
9578325,129.0,120.0,275.0
9578639,199.0,10.0,0.0
9578683,92.0,120.0,0.0
9578848,185.0,0.0,0.0
9579542,179.0,27.0,8.0
9580218,80.0,0.0,0.0
9585027,80.0,2.0,0.0
9585339,100.0,5.0,0.0
9586086,225.0,0.0,0.0
9586258,60.0,2.0,0.0
9587933,166.0,8.0,3.0
9588196,70.0,0.0,0.0
9588699,63.0,0.0,0.0
9588828,115.0,1.0,0.0
9588992,65.0,0.0,0.0
9589030,55.0,6.0,0.0
9589086,76.0,4.0,0.0
9589179,140.0,1.0,0.0
9590519,150.0,142.0,58.0
9590866,39.0,0.0,0.0
9591852,450.0,12.0,3.0
9591913,105.0,9.0,285.0
9592655,80.0,0.0,0.0
9592781,110.0,19.0,0.0
9593093,75.0,0.0,0.0
9594892,450.0,2.0,0.0
9594995,150.0,287.0,198.0
9595222,125.0,0.0,0.0
9595353,125.0,0.0,0.0
9595863,80.0,1.0,0.0
9596551,260.0,1.0,0.0
9596608,85.0,17.0,0.0
9596708,199.0,93.0,232.0
9596854,135.0,21.0,15.0
9597031,100.0,27.0,107.0
9597111,99.0,5.0,252.0
9597258,34.0,17.0,313.0
9597325,89.0,54.0,331.0
9597627,77.0,118.0,216.0
9597629,350.0,0.0,0.0
9602518,190.0,64.0,159.0
9603611,115.0,9.0,1.0
9603803,40.0,5.0,87.0
9603991,200.0,0.0,0.0
9605039,135.0,1.0,0.0
9606832,135.0,0.0,0.0
9607482,99.0,7.0,0.0
9607855,145.0,61.0,0.0
9607952,349.0,5.0,0.0
9607995,75.0,4.0,0.0
9609049,200.0,25.0,6.0
9609246,119.0,1.0,0.0
9609762,65.0,9.0,0.0
9609800,50.0,2.0,5.0
9609825,199.0,15.0,0.0
9610704,80.0,1.0,0.0
9610982,55.0,4.0,0.0
9611121,99.0,0.0,0.0
9611372,125.0,5.0,0.0
9611586,235.0,107.0,27.0
9612260,110.0,1.0,0.0
9612938,120.0,10.0,244.0
9613369,195.0,1.0,0.0
9613465,109.0,113.0,197.0
9613541,100.0,0.0,0.0
9613626,55.0,2.0,0.0
9614378,150.0,76.0,299.0
9614552,100.0,4.0,0.0
9614672,450.0,0.0,0.0
9614785,155.0,138.0,225.0
9614933,80.0,0.0,0.0
9614969,60.0,10.0,0.0
9615209,85.0,1.0,0.0
9615417,90.0,0.0,0.0
9615485,70.0,5.0,0.0
9615727,50.0,1.0,66.0
9615815,120.0,1.0,0.0
9616453,75.0,1.0,0.0
9616729,31.0,1.0,0.0
9617219,79.0,70.0,253.0
9618477,160.0,2.0,363.0
9618986,99.0,96.0,357.0
9619848,199.0,5.0,177.0
9623722,260.0,38.0,296.0
9624177,200.0,0.0,0.0
9625266,395.0,0.0,0.0
9625826,65.0,1.0,0.0
9625926,219.0,0.0,0.0
9627513,60.0,8.0,0.0
9628471,45.0,1.0,19.0
9630295,60.0,34.0,189.0
9630342,107.0,19.0,72.0
9631380,230.0,1.0,281.0
9631464,288.0,0.0,311.0
9633119,50.0,0.0,0.0
9633323,130.0,39.0,331.0
9633740,85.0,2.0,0.0
9633920,80.0,18.0,0.0
9634829,84.0,3.0,0.0
9634880,63.0,15.0,0.0
9635223,45.0,1.0,0.0
9635607,125.0,172.0,155.0
9635880,160.0,5.0,0.0
9635981,63.0,22.0,48.0
9637937,125.0,85.0,335.0
9644430,45.0,1.0,0.0
9644961,115.0,3.0,0.0
9645073,269.0,145.0,110.0
9645338,55.0,5.0,0.0
9645768,150.0,0.0,0.0
9645934,100.0,11.0,15.0
9646346,190.0,0.0,0.0
9646874,150.0,0.0,0.0
9647235,75.0,0.0,0.0
9647450,59.0,2.0,365.0
9649558,173.0,179.0,228.0
9652170,60.0,0.0,0.0
9652365,115.0,24.0,179.0
9652413,89.0,1.0,0.0
9652438,70.0,5.0,0.0
9652591,89.0,53.0,39.0
9652949,60.0,150.0,179.0
9653005,130.0,0.0,0.0
9654190,400.0,2.0,0.0
9660635,90.0,8.0,0.0
9660751,200.0,8.0,188.0
9662070,65.0,2.0,0.0
9663062,43.0,3.0,310.0
9664497,55.0,6.0,0.0
9665709,120.0,0.0,0.0
9668485,110.0,123.0,264.0
9668948,95.0,0.0,0.0
9669305,145.0,3.0,0.0
9670233,550.0,141.0,302.0
9674142,59.0,156.0,208.0
9674453,239.0,8.0,274.0
9674869,49.0,14.0,89.0
9674880,95.0,0.0,0.0
9675061,160.0,0.0,0.0
9675064,90.0,214.0,82.0
9675609,80.0,9.0,0.0
9676482,125.0,42.0,226.0
9676890,65.0,1.0,0.0
9677744,77.0,63.0,0.0
9677912,220.0,26.0,8.0
9678112,150.0,4.0,0.0
9678327,200.0,8.0,0.0
9678488,200.0,5.0,0.0
9678870,160.0,0.0,0.0
9679058,90.0,28.0,0.0
9679278,230.0,1.0,0.0
9679289,55.0,1.0,0.0
9679310,160.0,1.0,0.0
9679337,46.0,11.0,0.0
9679935,224.0,0.0,3.0
9682617,300.0,13.0,0.0
9682862,100.0,1.0,0.0
9682898,95.0,1.0,0.0
9683486,100.0,0.0,0.0
9683691,47.0,0.0,0.0
9684366,139.0,0.0,0.0
9684503,68.0,6.0,0.0
9684732,110.0,0.0,0.0
9684998,112.0,13.0,0.0
9685104,85.0,32.0,0.0
9685114,450.0,0.0,0.0
9685158,390.0,0.0,0.0
9685213,55.0,0.0,0.0
9685865,55.0,47.0,304.0
9686167,85.0,7.0,188.0
9689359,160.0,52.0,291.0
9689477,155.0,6.0,0.0
9690687,70.0,1.0,0.0
9691204,185.0,1.0,0.0
9691842,90.0,0.0,0.0
9692074,200.0,1.0,0.0
9692090,58.0,0.0,0.0
9692205,70.0,2.0,0.0
9692740,50.0,2.0,0.0
9693080,85.0,2.0,0.0
9693821,200.0,0.0,0.0
9694001,250.0,0.0,0.0
9694297,45.0,5.0,0.0
9694633,109.0,4.0,0.0
9695052,48.0,112.0,316.0
9695552,150.0,4.0,0.0
9696139,350.0,9.0,130.0
9696307,100.0,1.0,0.0
9696357,177.0,136.0,258.0
9696653,108.0,111.0,0.0
9697749,28.0,1.0,0.0
9697969,101.0,0.0,0.0
9698613,35.0,2.0,0.0
9698691,105.0,2.0,0.0
9698905,95.0,2.0,0.0
9698992,62.0,24.0,97.0
9699378,65.0,0.0,0.0
9699559,150.0,2.0,0.0
9703075,113.0,38.0,355.0
9705782,300.0,24.0,0.0
9705958,65.0,4.0,0.0
9706724,55.0,5.0,0.0
9707469,150.0,0.0,0.0
9707498,120.0,152.0,180.0
9707531,160.0,2.0,0.0
9707671,135.0,10.0,339.0
9707735,175.0,11.0,37.0
9708577,300.0,51.0,297.0
9709428,80.0,2.0,0.0
9709801,40.0,0.0,0.0
9710169,170.0,1.0,332.0
9710184,85.0,1.0,0.0
9710538,85.0,0.0,0.0
9710620,84.0,2.0,0.0
9711313,399.0,129.0,237.0
9711921,450.0,0.0,0.0
9712126,140.0,103.0,270.0
9712682,210.0,115.0,247.0
9712796,135.0,0.0,0.0
9712829,200.0,3.0,0.0
9713045,200.0,148.0,0.0
9713048,47.0,2.0,0.0
9713116,50.0,1.0,0.0
9713594,95.0,9.0,342.0
9713626,280.0,6.0,0.0
9713934,50.0,5.0,0.0
9713997,200.0,16.0,365.0
9714004,197.0,18.0,0.0
9714870,120.0,4.0,0.0
9714880,60.0,0.0,0.0
9715404,100.0,0.0,0.0
9715759,84.0,0.0,0.0
9715891,200.0,0.0,0.0
9715973,150.0,1.0,0.0
9716234,35.0,104.0,352.0
9716437,195.0,19.0,34.0
9717662,37.0,0.0,0.0
9717766,200.0,0.0,0.0
9720768,125.0,141.0,226.0
9720809,100.0,2.0,248.0
9724452,70.0,0.0,0.0
9725232,125.0,155.0,155.0
9725508,123.0,10.0,246.0
9726043,95.0,5.0,59.0
9726143,199.0,1.0,0.0
9726720,125.0,0.0,0.0
9727332,45.0,1.0,0.0
9728168,189.0,4.0,0.0
9728203,50.0,1.0,0.0
9728739,120.0,0.0,8.0
9730117,250.0,11.0,365.0
9730432,95.0,74.0,251.0
9730784,140.0,5.0,0.0
9731039,99.0,0.0,0.0
9731134,120.0,33.0,247.0
9731178,35.0,2.0,0.0
9731739,195.0,30.0,0.0
9732432,35.0,1.0,0.0
9732612,250.0,1.0,0.0
9732834,70.0,2.0,0.0
9733138,140.0,0.0,0.0
9733227,159.0,4.0,0.0
9733280,149.0,13.0,0.0
9733741,180.0,130.0,328.0
9734068,110.0,198.0,250.0
9735503,100.0,2.0,0.0
9735931,50.0,11.0,0.0
9735957,425.0,23.0,54.0
9736071,195.0,0.0,0.0
9736123,260.0,15.0,34.0
9736227,499.0,4.0,0.0
9736600,75.0,0.0,0.0
9737064,250.0,3.0,16.0
9737153,350.0,5.0,0.0
9737362,275.0,3.0,0.0
9737516,325.0,0.0,0.0
9737840,300.0,268.0,261.0
9738193,75.0,5.0,365.0
9738605,100.0,0.0,0.0
9739888,45.0,0.0,0.0
9740010,146.0,208.0,200.0
9740150,89.0,19.0,0.0
9740264,75.0,19.0,0.0
9740386,175.0,0.0,0.0
9745297,75.0,1.0,0.0
9745484,102.0,20.0,18.0
9746225,250.0,0.0,0.0
9746604,190.0,118.0,237.0
9747059,120.0,0.0,0.0
9747647,70.0,1.0,0.0
9747682,63.0,6.0,60.0
9748012,100.0,1.0,0.0
9748877,130.0,49.0,76.0
9749211,140.0,0.0,0.0
9749603,65.0,0.0,0.0
9750139,90.0,75.0,364.0
9750308,46.0,18.0,0.0
9750406,72.0,0.0,0.0
9751043,115.0,142.0,89.0
9752005,90.0,103.0,239.0
9752053,65.0,0.0,0.0
9753018,250.0,8.0,0.0
9753240,1000.0,10.0,326.0
9753443,159.0,3.0,0.0
9754436,99.0,24.0,333.0
9754751,100.0,2.0,0.0
9754968,250.0,13.0,35.0
9755074,120.0,5.0,0.0
9755384,80.0,1.0,0.0
9755479,300.0,0.0,0.0
9755785,45.0,1.0,0.0
9756236,200.0,0.0,0.0
9756258,65.0,2.0,0.0
9756612,70.0,0.0,0.0
9756729,60.0,0.0,0.0
9756996,240.0,0.0,0.0
9757018,50.0,2.0,0.0
9757167,100.0,1.0,0.0
9757351,200.0,1.0,0.0
9757762,180.0,0.0,0.0
9757875,65.0,8.0,320.0
9758041,130.0,52.0,321.0
9758320,125.0,0.0,0.0
9758378,250.0,13.0,319.0
9758735,70.0,0.0,0.0
9759444,100.0,6.0,0.0
9759525,90.0,3.0,0.0
9759592,90.0,54.0,180.0
9759704,31.0,2.0,0.0
9759957,45.0,2.0,0.0
9760401,188.0,0.0,0.0
9765011,39.0,6.0,278.0
9765276,39.0,13.0,346.0
9765762,85.0,1.0,0.0
9765897,40.0,2.0,0.0
9765944,75.0,0.0,0.0
9766228,200.0,1.0,0.0
9766922,88.0,0.0,0.0
9767424,130.0,67.0,252.0
9767864,40.0,157.0,324.0
9768159,65.0,0.0,0.0
9768199,129.0,6.0,0.0
9768313,500.0,0.0,0.0
9768333,125.0,0.0,0.0
9768360,100.0,7.0,0.0
9768492,100.0,1.0,0.0
9768765,24.0,1.0,0.0
9769423,160.0,70.0,342.0
9769817,125.0,13.0,0.0
9770041,205.0,2.0,0.0
9770249,750.0,97.0,47.0
9770459,75.0,18.0,189.0
9771893,150.0,1.0,282.0
9772152,195.0,48.0,280.0
9772486,477.0,1.0,358.0
9772539,275.0,1.0,332.0
9773158,699.0,0.0,37.0
9773384,180.0,0.0,0.0
9775055,60.0,1.0,0.0
9775146,128.0,12.0,256.0
9775237,140.0,7.0,0.0
9775296,98.0,5.0,0.0
9775397,1200.0,0.0,0.0
9776054,800.0,33.0,178.0
9777387,130.0,134.0,23.0
9777504,325.0,74.0,179.0
9777601,200.0,0.0,0.0
9777669,125.0,0.0,0.0
9777883,62.0,0.0,0.0
9778049,144.0,30.0,0.0
9778407,90.0,0.0,0.0
9778579,45.0,2.0,0.0
9778583,75.0,1.0,0.0
9778855,85.0,24.0,0.0
9778978,50.0,1.0,0.0
9779136,50.0,1.0,0.0
9779228,86.0,0.0,0.0
9779960,60.0,17.0,205.0
9785516,372.0,23.0,17.0
9785847,75.0,1.0,0.0
9786021,60.0,1.0,0.0
9786182,29.0,42.0,16.0
9786398,85.0,90.0,345.0
9786543,60.0,14.0,251.0
9786769,124.0,0.0,0.0
9787107,90.0,17.0,0.0
9787590,300.0,0.0,0.0
9787634,70.0,3.0,0.0
9788114,87.0,132.0,211.0
9788141,100.0,1.0,0.0
9789339,55.0,8.0,173.0
9789350,139.0,26.0,0.0
9790098,200.0,0.0,0.0
9790355,300.0,0.0,0.0
9790462,50.0,2.0,0.0
9790748,260.0,1.0,336.0
9790995,120.0,3.0,0.0
9791355,110.0,0.0,0.0
9791362,50.0,0.0,0.0
9792286,90.0,187.0,86.0
9792315,225.0,0.0,0.0
9792323,83.0,3.0,331.0
9792367,30.0,3.0,0.0
9792720,65.0,1.0,0.0
9793213,60.0,0.0,0.0
9793465,140.0,1.0,0.0
9793542,799.0,16.0,365.0
9793665,330.0,0.0,0.0
9793676,1100.0,0.0,0.0
9794077,75.0,0.0,0.0
9794251,140.0,0.0,0.0
9794364,100.0,42.0,0.0
9794402,100.0,1.0,0.0
9794825,110.0,0.0,0.0
9795890,75.0,1.0,0.0
9795958,150.0,0.0,0.0
9796155,90.0,0.0,0.0
9796737,70.0,2.0,0.0
9797293,85.0,0.0,0.0
9797510,150.0,0.0,0.0
9798242,145.0,51.0,139.0
9800247,77.0,0.0,0.0
9802654,200.0,0.0,0.0
9804243,60.0,4.0,0.0
9804299,70.0,1.0,0.0
9804368,365.0,100.0,257.0
9804516,180.0,3.0,0.0
9804814,230.0,0.0,0.0
9804849,79.0,0.0,0.0
9805128,49.0,2.0,0.0
9805274,165.0,4.0,0.0
9806373,140.0,131.0,273.0
9806634,72.0,3.0,201.0
9806799,369.0,0.0,331.0
9807059,63.0,0.0,0.0
9807758,165.0,2.0,321.0
9808151,112.0,1.0,0.0
9808637,119.0,3.0,0.0
9808859,160.0,1.0,365.0
9809458,170.0,6.0,0.0
9809784,995.0,1.0,89.0
9809911,185.0,24.0,365.0
9810235,500.0,0.0,0.0
9810271,48.0,100.0,183.0
9810506,150.0,0.0,0.0
9810696,199.0,137.0,317.0
9811274,80.0,2.0,0.0
9813364,60.0,0.0,0.0
9818465,125.0,5.0,1.0
9819018,62.0,2.0,0.0
9819164,60.0,0.0,0.0
9819437,600.0,0.0,0.0
9819545,75.0,2.0,0.0
9819589,80.0,4.0,0.0
9820053,195.0,1.0,0.0
9820308,68.0,1.0,0.0
9820483,45.0,0.0,0.0
9820533,90.0,5.0,0.0
9820968,200.0,1.0,0.0
9821359,30.0,0.0,0.0
9821370,80.0,28.0,364.0
9821408,125.0,4.0,1.0
9822032,70.0,0.0,0.0
9822110,50.0,0.0,0.0
9822635,110.0,6.0,0.0
9822738,199.0,1.0,0.0
9822983,40.0,1.0,0.0
9823085,65.0,10.0,3.0
9823636,85.0,1.0,0.0
9823806,160.0,0.0,0.0
9824042,69.0,107.0,0.0
9824463,42.0,216.0,61.0
9824613,120.0,4.0,0.0
9824682,150.0,0.0,0.0
9824807,130.0,18.0,0.0
9825420,85.0,0.0,0.0
9825939,100.0,0.0,0.0
9826062,210.0,59.0,248.0
9826081,28.0,3.0,0.0
9826494,60.0,1.0,0.0
9826628,60.0,113.0,332.0
9826822,140.0,5.0,0.0
9827236,69.0,0.0,0.0
9827941,73.0,77.0,354.0
9828004,67.0,62.0,338.0
9831392,123.0,0.0,0.0
9832827,110.0,70.0,310.0
9832882,250.0,0.0,0.0
9833212,80.0,7.0,0.0
9833953,325.0,17.0,0.0
9835402,300.0,0.0,0.0
9835950,44.0,7.0,0.0
9836020,197.0,0.0,0.0
9836642,60.0,0.0,0.0
9836940,165.0,36.0,274.0
9836960,30.0,3.0,0.0
9837205,120.0,9.0,365.0
9837588,119.0,13.0,3.0
9838053,39.0,2.0,0.0
9838145,250.0,0.0,0.0
9838585,130.0,0.0,0.0
9838832,100.0,21.0,0.0
9838920,28.0,1.0,0.0
9839017,149.0,24.0,149.0
9839263,39.0,0.0,310.0
9839378,225.0,7.0,0.0
9839532,100.0,0.0,88.0
9839906,45.0,9.0,0.0
9840355,120.0,1.0,0.0
9841191,99.0,5.0,0.0
9841695,206.0,35.0,365.0
9842117,120.0,52.0,323.0
9842363,275.0,0.0,0.0
9842492,290.0,55.0,0.0
9842780,300.0,0.0,0.0
9843277,75.0,0.0,0.0
9843634,80.0,2.0,0.0
9843884,150.0,16.0,365.0
9843892,80.0,23.0,362.0
9843956,70.0,4.0,0.0
9844047,130.0,1.0,0.0
9844161,50.0,0.0,0.0
9844482,125.0,10.0,0.0
9844509,150.0,1.0,0.0
9844805,290.0,1.0,95.0
9844892,210.0,0.0,0.0
9845284,150.0,1.0,0.0
9845314,129.0,5.0,0.0
9846114,64.0,36.0,1.0
9846616,100.0,1.0,0.0
9847917,60.0,1.0,0.0
9851704,120.0,9.0,0.0
9853674,180.0,6.0,255.0
9853884,45.0,0.0,0.0
9853919,90.0,40.0,0.0
9854420,200.0,20.0,0.0
9855028,239.0,0.0,351.0
9855043,139.0,0.0,0.0
9855273,279.0,0.0,352.0
9855566,95.0,0.0,0.0
9855876,70.0,3.0,0.0
9856683,90.0,4.0,0.0
9856995,70.0,63.0,322.0
9857249,94.0,6.0,0.0
9857658,250.0,3.0,0.0
9857920,850.0,0.0,0.0
9857967,85.0,37.0,334.0
9858259,65.0,92.0,12.0
9858642,369.0,1.0,345.0
9858645,200.0,0.0,0.0
9859181,88.0,117.0,192.0
9859888,65.0,3.0,0.0
9860190,239.0,0.0,363.0
9860571,79.0,13.0,0.0
9860670,239.0,0.0,363.0
9860948,239.0,0.0,363.0
9861196,239.0,1.0,363.0
9861323,120.0,71.0,200.0
9861747,175.0,55.0,26.0
9861797,200.0,2.0,0.0
9862199,103.0,1.0,0.0
9862831,80.0,0.0,0.0
9862872,80.0,1.0,0.0
9862913,60.0,1.0,0.0
9863097,50.0,0.0,0.0
9863626,50.0,4.0,0.0
9864121,145.0,0.0,0.0
9864137,425.0,4.0,205.0
9864199,275.0,0.0,0.0
9864749,150.0,0.0,0.0
9864900,229.0,0.0,306.0
9864926,200.0,1.0,335.0
9865262,300.0,1.0,0.0
9865344,47.0,2.0,0.0
9865374,200.0,0.0,0.0
9865506,200.0,2.0,0.0
9865901,180.0,5.0,0.0
9866039,270.0,8.0,0.0
9866779,30.0,1.0,0.0
9867629,170.0,17.0,270.0
9872904,55.0,1.0,0.0
9874042,185.0,0.0,0.0
9874418,30.0,1.0,0.0
9874710,139.0,1.0,306.0
9875791,101.0,4.0,345.0
9875822,85.0,0.0,0.0
9876335,50.0,32.0,362.0
9876492,38.0,3.0,0.0
9876971,219.0,3.0,36.0
9877776,325.0,0.0,360.0
9879167,100.0,0.0,51.0
9879216,69.0,0.0,0.0
9879235,275.0,6.0,0.0
9879556,249.0,1.0,273.0
9879796,249.0,0.0,272.0
9880049,239.0,0.0,352.0
9880140,100.0,13.0,0.0
9880294,49.0,2.0,0.0
9880495,239.0,0.0,351.0
9880664,150.0,2.0,364.0
9880673,239.0,0.0,352.0
9880827,239.0,0.0,352.0
9881195,150.0,1.0,0.0
9881339,200.0,0.0,0.0
9881516,50.0,0.0,0.0
9881685,190.0,1.0,286.0
9882012,59.0,0.0,0.0
9882147,40.0,0.0,0.0
9882254,52.0,137.0,340.0
9882271,89.0,2.0,0.0
9882440,369.0,3.0,345.0
9883197,100.0,0.0,0.0
9883768,90.0,2.0,331.0
9883870,115.0,8.0,0.0
9884175,150.0,0.0,0.0
9884237,400.0,0.0,0.0
9884516,66.0,1.0,0.0
9884725,180.0,0.0,0.0
9885430,149.0,0.0,0.0
9885501,89.0,24.0,0.0
9885815,85.0,0.0,0.0
9885866,67.0,0.0,0.0
9886034,75.0,0.0,0.0
9886606,94.0,3.0,0.0
9886735,80.0,0.0,0.0
9887326,70.0,2.0,0.0
9887681,115.0,0.0,121.0
9887763,90.0,59.0,33.0
9888174,155.0,1.0,0.0
9894602,65.0,2.0,0.0
9894741,60.0,0.0,0.0
9894820,149.0,1.0,0.0
9895587,70.0,113.0,63.0
9896731,100.0,1.0,0.0
9897418,120.0,0.0,0.0
9898107,150.0,1.0,125.0
9898409,160.0,0.0,0.0
9898894,135.0,0.0,0.0
9899132,200.0,93.0,86.0
9899499,50.0,1.0,0.0
9899970,225.0,29.0,176.0
9900100,35.0,9.0,326.0
9900120,45.0,1.0,0.0
9900224,140.0,16.0,0.0
9900885,160.0,21.0,0.0
9901423,35.0,19.0,272.0
9901546,125.0,7.0,0.0
9901614,160.0,1.0,0.0
9901706,180.0,0.0,0.0
9902123,179.0,5.0,0.0
9902263,120.0,0.0,0.0
9902314,70.0,2.0,0.0
9902343,68.0,0.0,0.0
9902915,100.0,0.0,0.0
9902932,300.0,104.0,58.0
9903132,152.0,16.0,0.0
9904386,100.0,4.0,0.0
9904570,200.0,3.0,0.0
9905142,250.0,20.0,13.0
9905474,200.0,0.0,0.0
9906178,200.0,2.0,0.0
9906415,245.0,1.0,0.0
9906768,79.0,3.0,0.0
9907257,175.0,1.0,0.0
9908067,45.0,0.0,0.0
9908400,180.0,0.0,0.0
9910133,139.0,1.0,0.0
9911887,220.0,25.0,5.0
9915508,70.0,6.0,0.0
9915643,99.0,186.0,232.0
9916371,120.0,3.0,0.0
9917384,178.0,12.0,0.0
9918524,55.0,0.0,0.0
9918963,124.0,20.0,0.0
9919042,380.0,0.0,0.0
9919518,55.0,0.0,0.0
9919728,250.0,5.0,363.0
9920191,180.0,0.0,0.0
9920363,375.0,5.0,364.0
9920607,200.0,0.0,0.0
9920626,180.0,0.0,0.0
9920941,65.0,11.0,320.0
9921366,65.0,0.0,0.0
9921802,60.0,8.0,296.0
9922513,60.0,1.0,0.0
9922753,45.0,1.0,0.0
9923319,50.0,0.0,0.0
9923485,74.0,1.0,27.0
9923887,50.0,26.0,0.0
9924665,60.0,3.0,0.0
9925100,150.0,1.0,0.0
9925373,55.0,0.0,0.0
9925507,40.0,95.0,7.0
9925760,120.0,1.0,0.0
9926058,35.0,1.0,0.0
9926377,250.0,0.0,0.0
9926520,85.0,3.0,0.0
9926599,125.0,0.0,0.0
9926792,146.0,26.0,30.0
9926917,99.0,4.0,342.0
9926940,69.0,1.0,0.0
9927400,70.0,1.0,0.0
9927666,159.0,6.0,0.0
9928024,40.0,0.0,0.0
9928031,65.0,15.0,155.0
9928644,45.0,5.0,0.0
9931841,42.0,7.0,24.0
9933667,100.0,15.0,0.0
9934510,40.0,0.0,0.0
9934696,175.0,16.0,364.0
9935509,90.0,5.0,0.0
9935737,400.0,0.0,173.0
9935888,130.0,45.0,58.0
9935894,70.0,4.0,0.0
9935949,48.0,2.0,0.0
9935992,169.0,2.0,364.0
9936109,200.0,1.0,0.0
9936805,100.0,0.0,0.0
9937307,50.0,8.0,0.0
9937333,80.0,7.0,0.0
9937434,200.0,11.0,0.0
9937547,369.0,0.0,297.0
9937558,215.0,4.0,146.0
9937667,249.0,5.0,125.0
9938066,110.0,7.0,179.0
9938208,110.0,1.0,145.0
9938594,30.0,0.0,0.0
9938746,50.0,0.0,0.0
9939029,86.0,1.0,0.0
9940253,79.0,3.0,0.0
9940337,150.0,21.0,11.0
9940966,199.0,52.0,1.0
9941890,85.0,133.0,34.0
9943111,50.0,0.0,0.0
9943258,140.0,0.0,0.0
9943427,59.0,0.0,0.0
9943776,330.0,119.0,258.0
9943876,175.0,3.0,0.0
9944013,91.0,1.0,0.0
9944320,25.0,0.0,0.0
9944415,75.0,2.0,0.0
9944426,225.0,1.0,362.0
9944710,66.0,0.0,0.0
9944808,40.0,4.0,365.0
9944860,174.0,142.0,198.0
9945127,200.0,2.0,0.0
9945496,150.0,65.0,186.0
9945515,102.0,30.0,10.0
9950923,85.0,0.0,0.0
9952636,76.0,25.0,141.0
9953403,75.0,2.0,318.0
9953443,135.0,0.0,0.0
9953924,175.0,1.0,0.0
9954585,100.0,3.0,0.0
9955143,145.0,70.0,230.0
9955765,49.0,3.0,244.0
9955886,50.0,1.0,0.0
9956834,120.0,92.0,32.0
9956933,50.0,0.0,0.0
9957205,50.0,5.0,0.0
9957535,60.0,10.0,0.0
